task_name,task_instance_id,path_to_task,correct_label,incorrect_label,order_appearing_in_survey,advice_source,advice,participant_id,response_1,response_2,survey_q1_perceived_advice_accuracy,survey_q2_helpfulness_of_advice,survey_q3_trust_in_advice,survey_q4_prefers_human_or_AI,survey_q5_AI_in_life,geographic_region,education,education_description,gender,age,programming_experience,socioeconomic_status,years_of_experience,job_title,perceived_accuracy
sarcasm,sarcasm-sarcasm-14,sarcasm/sarcasm/14.txt,sarcasm,no_sarcasm,24,human,-0.21346938775510205,44fa4829c0290ffaf6f4056ec575605b,-0.34,-0.2,72.4,0.6849999999999999,0.501,0.22599999999999998,0.753,Vietnam,6,Undergraduate degree (BA/BSc/other),female,28,Yes,5,,,80
sarcasm,sarcasm-sarcasm-9,sarcasm/sarcasm/9.txt,sarcasm,no_sarcasm,25,human,0.9073469387755102,44fa4829c0290ffaf6f4056ec575605b,-0.02,0.88,72.4,0.6849999999999999,0.501,0.22599999999999998,0.753,Vietnam,6,Undergraduate degree (BA/BSc/other),female,28,Yes,5,,,80
sarcasm,sarcasm-sarcasm-2,sarcasm/sarcasm/2.txt,sarcasm,no_sarcasm,26,human,-0.16040816326530605,44fa4829c0290ffaf6f4056ec575605b,-0.66,-0.14,72.4,0.6849999999999999,0.501,0.22599999999999998,0.753,Vietnam,6,Undergraduate degree (BA/BSc/other),female,28,Yes,5,,,80
sarcasm,sarcasm-sarcasm-13,sarcasm/sarcasm/13.txt,sarcasm,no_sarcasm,27,human,0.8085714285714287,44fa4829c0290ffaf6f4056ec575605b,0.3,0.8,72.4,0.6849999999999999,0.501,0.22599999999999998,0.753,Vietnam,6,Undergraduate degree (BA/BSc/other),female,28,Yes,5,,,80
sarcasm,sarcasm-sarcasm-7,sarcasm/sarcasm/7.txt,sarcasm,no_sarcasm,28,human,0.6253061224489795,44fa4829c0290ffaf6f4056ec575605b,0.56,0.66,72.4,0.6849999999999999,0.501,0.22599999999999998,0.753,Vietnam,6,Undergraduate degree (BA/BSc/other),female,28,Yes,5,,,80
sarcasm,sarcasm-sarcasm-1,sarcasm/sarcasm/1.txt,sarcasm,no_sarcasm,29,human,0.5738775510204082,44fa4829c0290ffaf6f4056ec575605b,0.64,0.58,72.4,0.6849999999999999,0.501,0.22599999999999998,0.753,Vietnam,6,Undergraduate degree (BA/BSc/other),female,28,Yes,5,,,80
sarcasm,sarcasm-no_sarcasm-11,sarcasm/no_sarcasm/11.txt,no_sarcasm,sarcasm,30,human,0.6579591836734693,44fa4829c0290ffaf6f4056ec575605b,0.04,0.66,72.4,0.6849999999999999,0.501,0.22599999999999998,0.753,Vietnam,6,Undergraduate degree (BA/BSc/other),female,28,Yes,5,,,80
sarcasm,sarcasm-sarcasm-16,sarcasm/sarcasm/16.txt,sarcasm,no_sarcasm,31,human,0.4542857142857142,44fa4829c0290ffaf6f4056ec575605b,0.7,0.46,72.4,0.6849999999999999,0.501,0.22599999999999998,0.753,Vietnam,6,Undergraduate degree (BA/BSc/other),female,28,Yes,5,,,80
sarcasm,sarcasm-no_sarcasm-5,sarcasm/no_sarcasm/5.txt,no_sarcasm,sarcasm,0,ai,0.29836734693877554,9bdf073de7b77ef317693401031eeaac,0.76,0.3,78.5,0.671,0.77,-0.6399999999999999,0.729,Indonesia,4,High school diploma/A-levels,female,42,No,5,,,80
sarcasm,sarcasm-no_sarcasm-14,sarcasm/no_sarcasm/14.txt,no_sarcasm,sarcasm,1,ai,-0.21346938775510205,9bdf073de7b77ef317693401031eeaac,-0.48,-0.2,78.5,0.671,0.77,-0.6399999999999999,0.729,Indonesia,4,High school diploma/A-levels,female,42,No,5,,,80
sarcasm,sarcasm-sarcasm-15,sarcasm/sarcasm/15.txt,sarcasm,no_sarcasm,2,ai,-0.21959183673469396,9bdf073de7b77ef317693401031eeaac,0.26,-0.2,78.5,0.671,0.77,-0.6399999999999999,0.729,Indonesia,4,High school diploma/A-levels,female,42,No,5,,,80
sarcasm,sarcasm-sarcasm-12,sarcasm/sarcasm/12.txt,sarcasm,no_sarcasm,3,ai,0.43673469387755093,9bdf073de7b77ef317693401031eeaac,-0.48,0.4,78.5,0.671,0.77,-0.6399999999999999,0.729,Indonesia,4,High school diploma/A-levels,female,42,No,5,,,80
sarcasm,sarcasm-no_sarcasm-3,sarcasm/no_sarcasm/3.txt,no_sarcasm,sarcasm,4,ai,-0.3416326530612245,9bdf073de7b77ef317693401031eeaac,0.74,-0.32,78.5,0.671,0.77,-0.6399999999999999,0.729,Indonesia,4,High school diploma/A-levels,female,42,No,5,,,80
sarcasm,sarcasm-no_sarcasm-2,sarcasm/no_sarcasm/2.txt,no_sarcasm,sarcasm,5,ai,0.4342857142857144,9bdf073de7b77ef317693401031eeaac,-0.12,0.4,78.5,0.671,0.77,-0.6399999999999999,0.729,Indonesia,4,High school diploma/A-levels,female,42,No,5,,,80
sarcasm,sarcasm-sarcasm-11,sarcasm/sarcasm/11.txt,sarcasm,no_sarcasm,6,ai,0.6942857142857144,9bdf073de7b77ef317693401031eeaac,0.44,0.68,78.5,0.671,0.77,-0.6399999999999999,0.729,Indonesia,4,High school diploma/A-levels,female,42,No,5,,,80
sarcasm,sarcasm-no_sarcasm-8,sarcasm/no_sarcasm/8.txt,no_sarcasm,sarcasm,7,ai,0.10612244897959178,9bdf073de7b77ef317693401031eeaac,0.78,0.1,78.5,0.671,0.77,-0.6399999999999999,0.729,Indonesia,4,High school diploma/A-levels,female,42,No,5,,,80
sarcasm,sarcasm-no_sarcasm-16,sarcasm/no_sarcasm/16.txt,no_sarcasm,sarcasm,8,ai,0.399591836734694,9bdf073de7b77ef317693401031eeaac,0.24,0.38,78.5,0.671,0.77,-0.6399999999999999,0.729,Indonesia,4,High school diploma/A-levels,female,42,No,5,,,80
sarcasm,sarcasm-no_sarcasm-6,sarcasm/no_sarcasm/6.txt,no_sarcasm,sarcasm,9,ai,0.204081632653061,9bdf073de7b77ef317693401031eeaac,0.58,0.2,78.5,0.671,0.77,-0.6399999999999999,0.729,Indonesia,4,High school diploma/A-levels,female,42,No,5,,,80
sarcasm,sarcasm-no_sarcasm-11,sarcasm/no_sarcasm/11.txt,no_sarcasm,sarcasm,10,ai,0.4575510204081632,9bdf073de7b77ef317693401031eeaac,0.12,0.46,78.5,0.671,0.77,-0.6399999999999999,0.729,Indonesia,4,High school diploma/A-levels,female,42,No,5,,,80
sarcasm,sarcasm-sarcasm-8,sarcasm/sarcasm/8.txt,sarcasm,no_sarcasm,11,ai,0.30653061224489786,9bdf073de7b77ef317693401031eeaac,0.2,0.3,78.5,0.671,0.77,-0.6399999999999999,0.729,Indonesia,4,High school diploma/A-levels,female,42,No,5,,,80
sarcasm,sarcasm-no_sarcasm-13,sarcasm/no_sarcasm/13.txt,no_sarcasm,sarcasm,12,ai,0.39306122448979597,9bdf073de7b77ef317693401031eeaac,0.42,0.4,78.5,0.671,0.77,-0.6399999999999999,0.729,Indonesia,4,High school diploma/A-levels,female,42,No,5,,,80
sarcasm,sarcasm-no_sarcasm-12,sarcasm/no_sarcasm/12.txt,no_sarcasm,sarcasm,13,ai,0.46244897959183673,9bdf073de7b77ef317693401031eeaac,0.5,0.46,78.5,0.671,0.77,-0.6399999999999999,0.729,Indonesia,4,High school diploma/A-levels,female,42,No,5,,,80
sarcasm,sarcasm-no_sarcasm-1,sarcasm/no_sarcasm/1.txt,no_sarcasm,sarcasm,14,ai,0.6579591836734693,9bdf073de7b77ef317693401031eeaac,-0.48,0.66,78.5,0.671,0.77,-0.6399999999999999,0.729,Indonesia,4,High school diploma/A-levels,female,42,No,5,,,80
sarcasm,sarcasm-sarcasm-2,sarcasm/sarcasm/2.txt,sarcasm,no_sarcasm,15,ai,-0.22081632653061223,9bdf073de7b77ef317693401031eeaac,-0.48,-0.2,78.5,0.671,0.77,-0.6399999999999999,0.729,Indonesia,4,High school diploma/A-levels,female,42,No,5,,,80
sarcasm,sarcasm-sarcasm-6,sarcasm/sarcasm/6.txt,sarcasm,no_sarcasm,16,ai,0.4538775510204083,9bdf073de7b77ef317693401031eeaac,-0.4,0.26,78.5,0.671,0.77,-0.6399999999999999,0.729,Indonesia,4,High school diploma/A-levels,female,42,No,5,,,80
sarcasm,sarcasm-sarcasm-13,sarcasm/sarcasm/13.txt,sarcasm,no_sarcasm,17,ai,0.35836734693877537,9bdf073de7b77ef317693401031eeaac,0.48,0.36,78.5,0.671,0.77,-0.6399999999999999,0.729,Indonesia,4,High school diploma/A-levels,female,42,No,5,,,80
sarcasm,sarcasm-sarcasm-7,sarcasm/sarcasm/7.txt,sarcasm,no_sarcasm,18,ai,0.6363265306122448,9bdf073de7b77ef317693401031eeaac,0.62,0.64,78.5,0.671,0.77,-0.6399999999999999,0.729,Indonesia,4,High school diploma/A-levels,female,42,No,5,,,80
sarcasm,sarcasm-sarcasm-1,sarcasm/sarcasm/1.txt,sarcasm,no_sarcasm,19,ai,-0.16040816326530605,9bdf073de7b77ef317693401031eeaac,-0.6,-0.14,78.5,0.671,0.77,-0.6399999999999999,0.729,Indonesia,4,High school diploma/A-levels,female,42,No,5,,,80
sarcasm,sarcasm-sarcasm-4,sarcasm/sarcasm/4.txt,sarcasm,no_sarcasm,20,ai,-0.19346938775510203,9bdf073de7b77ef317693401031eeaac,-0.34,-0.16,78.5,0.671,0.77,-0.6399999999999999,0.729,Indonesia,4,High school diploma/A-levels,female,42,No,5,,,80
sarcasm,sarcasm-no_sarcasm-10,sarcasm/no_sarcasm/10.txt,no_sarcasm,sarcasm,21,ai,0.4085714285714288,9bdf073de7b77ef317693401031eeaac,-0.4,0.02,78.5,0.671,0.77,-0.6399999999999999,0.729,Indonesia,4,High school diploma/A-levels,female,42,No,5,,,80
sarcasm,sarcasm-sarcasm-16,sarcasm/sarcasm/16.txt,sarcasm,no_sarcasm,22,ai,0.22530612244897963,9bdf073de7b77ef317693401031eeaac,0.62,0.22,78.5,0.671,0.77,-0.6399999999999999,0.729,Indonesia,4,High school diploma/A-levels,female,42,No,5,,,80
sarcasm,sarcasm-no_sarcasm-7,sarcasm/no_sarcasm/7.txt,no_sarcasm,sarcasm,23,ai,0.17387755102040803,9bdf073de7b77ef317693401031eeaac,0.5,0.2,78.5,0.671,0.77,-0.6399999999999999,0.729,Indonesia,4,High school diploma/A-levels,female,42,No,5,,,80
sarcasm,sarcasm-sarcasm-9,sarcasm/sarcasm/9.txt,sarcasm,no_sarcasm,24,ai,0.31265306122449,9bdf073de7b77ef317693401031eeaac,0.24,0.3,78.5,0.671,0.77,-0.6399999999999999,0.729,Indonesia,4,High school diploma/A-levels,female,42,No,5,,,80
sarcasm,sarcasm-sarcasm-10,sarcasm/sarcasm/10.txt,sarcasm,no_sarcasm,25,ai,0.5710204081632653,9bdf073de7b77ef317693401031eeaac,-0.28,0.48,78.5,0.671,0.77,-0.6399999999999999,0.729,Indonesia,4,High school diploma/A-levels,female,42,No,5,,,80
sarcasm,sarcasm-no_sarcasm-9,sarcasm/no_sarcasm/9.txt,no_sarcasm,sarcasm,26,ai,0.4542857142857142,9bdf073de7b77ef317693401031eeaac,-0.36,0.48,78.5,0.671,0.77,-0.6399999999999999,0.729,Indonesia,4,High school diploma/A-levels,female,42,No,5,,,80
sarcasm,sarcasm-sarcasm-5,sarcasm/sarcasm/5.txt,sarcasm,no_sarcasm,27,ai,-0.10244897959183674,9bdf073de7b77ef317693401031eeaac,-0.24,-0.12,78.5,0.671,0.77,-0.6399999999999999,0.729,Indonesia,4,High school diploma/A-levels,female,42,No,5,,,80
sarcasm,sarcasm-sarcasm-4,sarcasm/sarcasm/4.txt,sarcasm,no_sarcasm,0,ai,1.0,764f4b931c3eee9cabd3f7c143dd4c48,0.8,0.98,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-sarcasm-12,sarcasm/sarcasm/12.txt,sarcasm,no_sarcasm,1,ai,0.5061224489795917,764f4b931c3eee9cabd3f7c143dd4c48,1.0,0.76,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-no_sarcasm-14,sarcasm/no_sarcasm/14.txt,no_sarcasm,sarcasm,2,ai,0.4342857142857144,764f4b931c3eee9cabd3f7c143dd4c48,0.94,0.94,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-no_sarcasm-7,sarcasm/no_sarcasm/7.txt,no_sarcasm,sarcasm,3,ai,-0.5024489795918368,764f4b931c3eee9cabd3f7c143dd4c48,0.7,0.02,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-no_sarcasm-5,sarcasm/no_sarcasm/5.txt,no_sarcasm,sarcasm,4,ai,-0.7416326530612245,764f4b931c3eee9cabd3f7c143dd4c48,-0.72,-0.72,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-sarcasm-10,sarcasm/sarcasm/10.txt,sarcasm,no_sarcasm,5,ai,0.06979591836734711,764f4b931c3eee9cabd3f7c143dd4c48,0.8,0.8,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-sarcasm-13,sarcasm/sarcasm/13.txt,sarcasm,no_sarcasm,6,ai,1.0,764f4b931c3eee9cabd3f7c143dd4c48,0.92,0.92,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-sarcasm-11,sarcasm/sarcasm/11.txt,sarcasm,no_sarcasm,7,ai,0.05755102040816329,764f4b931c3eee9cabd3f7c143dd4c48,0.62,0.62,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-sarcasm-1,sarcasm/sarcasm/1.txt,sarcasm,no_sarcasm,8,ai,0.5738775510204082,764f4b931c3eee9cabd3f7c143dd4c48,1.0,0.98,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-no_sarcasm-3,sarcasm/no_sarcasm/3.txt,no_sarcasm,sarcasm,9,ai,0.399591836734694,764f4b931c3eee9cabd3f7c143dd4c48,-0.18,0.34,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-no_sarcasm-6,sarcasm/no_sarcasm/6.txt,no_sarcasm,sarcasm,10,ai,0.06244897959183682,764f4b931c3eee9cabd3f7c143dd4c48,0.32,0.1,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-no_sarcasm-13,sarcasm/no_sarcasm/13.txt,no_sarcasm,sarcasm,11,ai,0.4538775510204083,764f4b931c3eee9cabd3f7c143dd4c48,1.0,0.9,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-sarcasm-9,sarcasm/sarcasm/9.txt,sarcasm,no_sarcasm,12,ai,1.0,764f4b931c3eee9cabd3f7c143dd4c48,1.0,1.0,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-no_sarcasm-11,sarcasm/no_sarcasm/11.txt,no_sarcasm,sarcasm,13,ai,0.25795918367346937,764f4b931c3eee9cabd3f7c143dd4c48,1.0,0.96,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-no_sarcasm-8,sarcasm/no_sarcasm/8.txt,no_sarcasm,sarcasm,14,ai,-0.09346938775510205,764f4b931c3eee9cabd3f7c143dd4c48,-0.26,-0.24,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-no_sarcasm-4,sarcasm/no_sarcasm/4.txt,no_sarcasm,sarcasm,15,ai,-0.10163265306122449,764f4b931c3eee9cabd3f7c143dd4c48,-0.64,-0.64,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-no_sarcasm-10,sarcasm/no_sarcasm/10.txt,no_sarcasm,sarcasm,16,ai,0.17102040816326536,764f4b931c3eee9cabd3f7c143dd4c48,-0.76,-0.76,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-sarcasm-16,sarcasm/sarcasm/16.txt,sarcasm,no_sarcasm,17,ai,0.05428571428571427,764f4b931c3eee9cabd3f7c143dd4c48,1.0,0.98,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-sarcasm-2,sarcasm/sarcasm/2.txt,sarcasm,no_sarcasm,18,ai,-0.5604081632653061,764f4b931c3eee9cabd3f7c143dd4c48,-0.78,-0.78,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-sarcasm-6,sarcasm/sarcasm/6.txt,sarcasm,no_sarcasm,19,ai,0.206530612244898,764f4b931c3eee9cabd3f7c143dd4c48,0.82,0.82,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-no_sarcasm-1,sarcasm/no_sarcasm/1.txt,no_sarcasm,sarcasm,20,ai,0.23632653061224485,764f4b931c3eee9cabd3f7c143dd4c48,1.0,1.0,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-sarcasm-15,sarcasm/sarcasm/15.txt,sarcasm,no_sarcasm,21,ai,0.2942857142857145,764f4b931c3eee9cabd3f7c143dd4c48,0.42,0.42,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-sarcasm-8,sarcasm/sarcasm/8.txt,sarcasm,no_sarcasm,22,ai,-0.6208163265306123,764f4b931c3eee9cabd3f7c143dd4c48,-0.66,-0.66,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-sarcasm-5,sarcasm/sarcasm/5.txt,sarcasm,no_sarcasm,23,ai,0.3053061224489797,764f4b931c3eee9cabd3f7c143dd4c48,0.24,0.24,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-no_sarcasm-9,sarcasm/no_sarcasm/9.txt,no_sarcasm,sarcasm,24,ai,0.263265306122449,764f4b931c3eee9cabd3f7c143dd4c48,-0.28,0.2,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-no_sarcasm-16,sarcasm/no_sarcasm/16.txt,no_sarcasm,sarcasm,25,ai,-0.006938775510204054,764f4b931c3eee9cabd3f7c143dd4c48,-0.26,-0.24,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-no_sarcasm-12,sarcasm/no_sarcasm/12.txt,no_sarcasm,sarcasm,26,ai,1.0,764f4b931c3eee9cabd3f7c143dd4c48,0.86,0.86,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-no_sarcasm-15,sarcasm/no_sarcasm/15.txt,no_sarcasm,sarcasm,27,ai,0.43673469387755093,764f4b931c3eee9cabd3f7c143dd4c48,-0.66,-0.66,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-sarcasm-14,sarcasm/sarcasm/14.txt,sarcasm,no_sarcasm,28,ai,0.18653061224489798,764f4b931c3eee9cabd3f7c143dd4c48,0.38,0.38,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-sarcasm-3,sarcasm/sarcasm/3.txt,sarcasm,no_sarcasm,29,ai,0.18040816326530607,764f4b931c3eee9cabd3f7c143dd4c48,0.18,0.18,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-sarcasm-7,sarcasm/sarcasm/7.txt,sarcasm,no_sarcasm,30,ai,0.6253061224489795,764f4b931c3eee9cabd3f7c143dd4c48,0.9,0.88,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-no_sarcasm-2,sarcasm/no_sarcasm/2.txt,no_sarcasm,sarcasm,31,ai,0.6040816326530611,764f4b931c3eee9cabd3f7c143dd4c48,0.84,0.88,79.4,0.2,0.337,-0.7600000000000002,0.309,India,6,Undergraduate degree (BA/BSc/other),female,33,No,6,,,80
sarcasm,sarcasm-no_sarcasm-5,sarcasm/no_sarcasm/5.txt,no_sarcasm,sarcasm,0,human,-0.3416326530612245,1d4dbc0ca3307acdee907e698a00e89c,-0.54,-0.54,83.9,0.11299999999999999,0.40700000000000003,-0.8320000000000001,0.23399999999999999,Pakistan,8,Doctorate degree (PhD/other),female,52,Yes,3,,,80
sarcasm,sarcasm-sarcasm-13,sarcasm/sarcasm/13.txt,sarcasm,no_sarcasm,1,human,1.0,1d4dbc0ca3307acdee907e698a00e89c,0.16,0.16,83.9,0.11299999999999999,0.40700000000000003,-0.8320000000000001,0.23399999999999999,Pakistan,8,Doctorate degree (PhD/other),female,52,Yes,3,,,80
sarcasm,sarcasm-sarcasm-12,sarcasm/sarcasm/12.txt,sarcasm,no_sarcasm,2,human,0.5061224489795917,1d4dbc0ca3307acdee907e698a00e89c,0.86,0.86,83.9,0.11299999999999999,0.40700000000000003,-0.8320000000000001,0.23399999999999999,Pakistan,8,Doctorate degree (PhD/other),female,52,Yes,3,,,80
sarcasm,sarcasm-no_sarcasm-16,sarcasm/no_sarcasm/16.txt,no_sarcasm,sarcasm,3,human,-0.4069387755102041,1d4dbc0ca3307acdee907e698a00e89c,-0.46,-0.46,83.9,0.11299999999999999,0.40700000000000003,-0.8320000000000001,0.23399999999999999,Pakistan,8,Doctorate degree (PhD/other),female,52,Yes,3,,,80
sarcasm,sarcasm-sarcasm-3,sarcasm/sarcasm/3.txt,sarcasm,no_sarcasm,4,human,0.580408163265306,1d4dbc0ca3307acdee907e698a00e89c,0.78,0.78,83.9,0.11299999999999999,0.40700000000000003,-0.8320000000000001,0.23399999999999999,Pakistan,8,Doctorate degree (PhD/other),female,52,Yes,3,,,80
sarcasm,sarcasm-sarcasm-4,sarcasm/sarcasm/4.txt,sarcasm,no_sarcasm,5,human,1.0,1d4dbc0ca3307acdee907e698a00e89c,-0.26,-0.26,83.9,0.11299999999999999,0.40700000000000003,-0.8320000000000001,0.23399999999999999,Pakistan,8,Doctorate degree (PhD/other),female,52,Yes,3,,,80
sarcasm,sarcasm-no_sarcasm-2,sarcasm/no_sarcasm/2.txt,no_sarcasm,sarcasm,6,human,0.6040816326530611,1d4dbc0ca3307acdee907e698a00e89c,0.02,0.02,83.9,0.11299999999999999,0.40700000000000003,-0.8320000000000001,0.23399999999999999,Pakistan,8,Doctorate degree (PhD/other),female,52,Yes,3,,,80
sarcasm,sarcasm-no_sarcasm-12,sarcasm/no_sarcasm/12.txt,no_sarcasm,sarcasm,7,human,1.0,1d4dbc0ca3307acdee907e698a00e89c,0.88,0.88,83.9,0.11299999999999999,0.40700000000000003,-0.8320000000000001,0.23399999999999999,Pakistan,8,Doctorate degree (PhD/other),female,52,Yes,3,,,80
sarcasm,sarcasm-sarcasm-11,sarcasm/sarcasm/11.txt,sarcasm,no_sarcasm,8,human,0.8575510204081631,1d4dbc0ca3307acdee907e698a00e89c,-0.82,0.66,83.9,0.11299999999999999,0.40700000000000003,-0.8320000000000001,0.23399999999999999,Pakistan,8,Doctorate degree (PhD/other),female,52,Yes,3,,,80
sarcasm,sarcasm-no_sarcasm-13,sarcasm/no_sarcasm/13.txt,no_sarcasm,sarcasm,9,human,0.053877551020408365,1d4dbc0ca3307acdee907e698a00e89c,0.02,0.02,83.9,0.11299999999999999,0.40700000000000003,-0.8320000000000001,0.23399999999999999,Pakistan,8,Doctorate degree (PhD/other),female,52,Yes,3,,,80
sarcasm,sarcasm-sarcasm-14,sarcasm/sarcasm/14.txt,sarcasm,no_sarcasm,10,human,0.5865306122448981,1d4dbc0ca3307acdee907e698a00e89c,0.7,0.7,83.9,0.11299999999999999,0.40700000000000003,-0.8320000000000001,0.23399999999999999,Pakistan,8,Doctorate degree (PhD/other),female,52,Yes,3,,,80
sarcasm,sarcasm-no_sarcasm-14,sarcasm/no_sarcasm/14.txt,no_sarcasm,sarcasm,11,human,0.03428571428571425,1d4dbc0ca3307acdee907e698a00e89c,0.2,0.2,83.9,0.11299999999999999,0.40700000000000003,-0.8320000000000001,0.23399999999999999,Pakistan,8,Doctorate degree (PhD/other),female,52,Yes,3,,,80
sarcasm,sarcasm-no_sarcasm-11,sarcasm/no_sarcasm/11.txt,no_sarcasm,sarcasm,12,human,1.0,1d4dbc0ca3307acdee907e698a00e89c,0.02,0.02,83.9,0.11299999999999999,0.40700000000000003,-0.8320000000000001,0.23399999999999999,Pakistan,8,Doctorate degree (PhD/other),female,52,Yes,3,,,80
sarcasm,sarcasm-sarcasm-2,sarcasm/sarcasm/2.txt,sarcasm,no_sarcasm,13,human,-0.16040816326530605,1d4dbc0ca3307acdee907e698a00e89c,-0.54,-0.54,83.9,0.11299999999999999,0.40700000000000003,-0.8320000000000001,0.23399999999999999,Pakistan,8,Doctorate degree (PhD/other),female,52,Yes,3,,,80
sarcasm,sarcasm-no_sarcasm-9,sarcasm/no_sarcasm/9.txt,no_sarcasm,sarcasm,14,human,0.6632653061224492,1d4dbc0ca3307acdee907e698a00e89c,0.84,0.84,83.9,0.11299999999999999,0.40700000000000003,-0.8320000000000001,0.23399999999999999,Pakistan,8,Doctorate degree (PhD/other),female,52,Yes,3,,,80
sarcasm,sarcasm-no_sarcasm-4,sarcasm/no_sarcasm/4.txt,no_sarcasm,sarcasm,15,human,-0.5016326530612245,1d4dbc0ca3307acdee907e698a00e89c,-0.66,-0.66,83.9,0.11299999999999999,0.40700000000000003,-0.8320000000000001,0.23399999999999999,Pakistan,8,Doctorate degree (PhD/other),female,52,Yes,3,,,80
sarcasm,sarcasm-sarcasm-16,sarcasm/sarcasm/16.txt,sarcasm,no_sarcasm,16,human,0.8542857142857141,1d4dbc0ca3307acdee907e698a00e89c,0.8,0.8,83.9,0.11299999999999999,0.40700000000000003,-0.8320000000000001,0.23399999999999999,Pakistan,8,Doctorate degree (PhD/other),female,52,Yes,3,,,80
